,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
361,09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502.0
362,08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502.0
363,07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502.0
364,06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502.0
365,04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502.0
366,13/04/2020,13,4,2020,46,0,Armenia,AM,ARM,2951776.0
367,12/04/2020,12,4,2020,30,2,Armenia,AM,ARM,2951776.0
368,11/04/2020,11,4,2020,16,1,Armenia,AM,ARM,2951776.0
369,10/04/2020,10,4,2020,40,1,Armenia,AM,ARM,2951776.0
370,09/04/2020,9,4,2020,28,1,Armenia,AM,ARM,2951776.0
371,08/04/2020,8,4,2020,20,0,Armenia,AM,ARM,2951776.0
372,07/04/2020,7,4,2020,11,1,Armenia,AM,ARM,2951776.0
373,06/04/2020,6,4,2020,52,0,Armenia,AM,ARM,2951776.0
374,05/04/2020,5,4,2020,34,0,Armenia,AM,ARM,2951776.0
375,04/04/2020,4,4,2020,73,3,Armenia,AM,ARM,2951776.0
376,03/04/2020,3,4,2020,92,1,Armenia,AM,ARM,2951776.0
377,02/04/2020,2,4,2020,39,0,Armenia,AM,ARM,2951776.0
378,01/04/2020,1,4,2020,50,0,Armenia,AM,ARM,2951776.0
379,31/03/2020,31,3,2020,58,0,Armenia,AM,ARM,2951776.0
380,30/03/2020,30,3,2020,0,0,Armenia,AM,ARM,2951776.0
381,29/03/2020,29,3,2020,52,2,Armenia,AM,ARM,2951776.0
382,28/03/2020,28,3,2020,43,0,Armenia,AM,ARM,2951776.0
383,27/03/2020,27,3,2020,39,1,Armenia,AM,ARM,2951776.0
384,26/03/2020,26,3,2020,25,0,Armenia,AM,ARM,2951776.0
385,25/03/2020,25,3,2020,71,0,Armenia,AM,ARM,2951776.0
386,24/03/2020,24,3,2020,4,0,Armenia,AM,ARM,2951776.0
387,23/03/2020,23,3,2020,30,0,Armenia,AM,ARM,2951776.0
388,22/03/2020,22,3,2020,24,0,Armenia,AM,ARM,2951776.0
389,21/03/2020,21,3,2020,14,0,Armenia,AM,ARM,2951776.0
390,20/03/2020,20,3,2020,7,0,Armenia,AM,ARM,2951776.0
391,19/03/2020,19,3,2020,37,0,Armenia,AM,ARM,2951776.0
392,18/03/2020,18,3,2020,26,0,Armenia,AM,ARM,2951776.0
393,17/03/2020,17,3,2020,22,0,Armenia,AM,ARM,2951776.0
394,16/03/2020,16,3,2020,10,0,Armenia,AM,ARM,2951776.0
395,15/03/2020,15,3,2020,7,0,Armenia,AM,ARM,2951776.0
396,14/03/2020,14,3,2020,7,0,Armenia,AM,ARM,2951776.0
397,13/03/2020,13,3,2020,2,0,Armenia,AM,ARM,2951776.0
398,12/03/2020,12,3,2020,3,0,Armenia,AM,ARM,2951776.0
399,02/03/2020,2,3,2020,0,0,Armenia,AM,ARM,2951776.0
400,01/03/2020,1,3,2020,1,0,Armenia,AM,ARM,2951776.0
401,29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776.0
402,28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776.0
403,27/02/2020,27,2,2020,0,0,Armenia,AM,ARM,2951776.0
404,26/02/2020,26,2,2020,0,0,Armenia,AM,ARM,2951776.0
405,25/02/2020,25,2,2020,0,0,Armenia,AM,ARM,2951776.0
406,24/02/2020,24,2,2020,0,0,Armenia,AM,ARM,2951776.0
407,23/02/2020,23,2,2020,0,0,Armenia,AM,ARM,2951776.0
408,22/02/2020,22,2,2020,0,0,Armenia,AM,ARM,2951776.0
409,21/02/2020,21,2,2020,0,0,Armenia,AM,ARM,2951776.0
410,20/02/2020,20,2,2020,0,0,Armenia,AM,ARM,2951776.0
411,19/02/2020,19,2,2020,0,0,Armenia,AM,ARM,2951776.0
412,18/02/2020,18,2,2020,0,0,Armenia,AM,ARM,2951776.0
413,17/02/2020,17,2,2020,0,0,Armenia,AM,ARM,2951776.0
414,16/02/2020,16,2,2020,0,0,Armenia,AM,ARM,2951776.0
415,15/02/2020,15,2,2020,0,0,Armenia,AM,ARM,2951776.0
416,14/02/2020,14,2,2020,0,0,Armenia,AM,ARM,2951776.0
417,13/02/2020,13,2,2020,0,0,Armenia,AM,ARM,2951776.0
418,12/02/2020,12,2,2020,0,0,Armenia,AM,ARM,2951776.0
419,11/02/2020,11,2,2020,0,0,Armenia,AM,ARM,2951776.0
420,10/02/2020,10,2,2020,0,0,Armenia,AM,ARM,2951776.0
421,09/02/2020,9,2,2020,0,0,Armenia,AM,ARM,2951776.0
422,08/02/2020,8,2,2020,0,0,Armenia,AM,ARM,2951776.0
423,07/02/2020,7,2,2020,0,0,Armenia,AM,ARM,2951776.0
424,06/02/2020,6,2,2020,0,0,Armenia,AM,ARM,2951776.0
425,05/02/2020,5,2,2020,0,0,Armenia,AM,ARM,2951776.0
426,04/02/2020,4,2,2020,0,0,Armenia,AM,ARM,2951776.0
427,03/02/2020,3,2,2020,0,0,Armenia,AM,ARM,2951776.0
428,02/02/2020,2,2,2020,0,0,Armenia,AM,ARM,2951776.0
429,01/02/2020,1,2,2020,0,0,Armenia,AM,ARM,2951776.0
430,31/01/2020,31,1,2020,0,0,Armenia,AM,ARM,2951776.0
431,30/01/2020,30,1,2020,0,0,Armenia,AM,ARM,2951776.0
432,29/01/2020,29,1,2020,0,0,Armenia,AM,ARM,2951776.0
433,28/01/2020,28,1,2020,0,0,Armenia,AM,ARM,2951776.0
434,27/01/2020,27,1,2020,0,0,Armenia,AM,ARM,2951776.0
435,26/01/2020,26,1,2020,0,0,Armenia,AM,ARM,2951776.0
436,25/01/2020,25,1,2020,0,0,Armenia,AM,ARM,2951776.0
437,24/01/2020,24,1,2020,0,0,Armenia,AM,ARM,2951776.0
438,23/01/2020,23,1,2020,0,0,Armenia,AM,ARM,2951776.0
439,22/01/2020,22,1,2020,0,0,Armenia,AM,ARM,2951776.0
440,21/01/2020,21,1,2020,0,0,Armenia,AM,ARM,2951776.0
441,20/01/2020,20,1,2020,0,0,Armenia,AM,ARM,2951776.0
442,19/01/2020,19,1,2020,0,0,Armenia,AM,ARM,2951776.0
443,18/01/2020,18,1,2020,0,0,Armenia,AM,ARM,2951776.0
444,17/01/2020,17,1,2020,0,0,Armenia,AM,ARM,2951776.0
445,16/01/2020,16,1,2020,0,0,Armenia,AM,ARM,2951776.0
446,15/01/2020,15,1,2020,0,0,Armenia,AM,ARM,2951776.0
447,14/01/2020,14,1,2020,0,0,Armenia,AM,ARM,2951776.0
448,13/01/2020,13,1,2020,0,0,Armenia,AM,ARM,2951776.0
449,12/01/2020,12,1,2020,0,0,Armenia,AM,ARM,2951776.0
450,11/01/2020,11,1,2020,0,0,Armenia,AM,ARM,2951776.0
451,10/01/2020,10,1,2020,0,0,Armenia,AM,ARM,2951776.0
452,09/01/2020,9,1,2020,0,0,Armenia,AM,ARM,2951776.0
453,08/01/2020,8,1,2020,0,0,Armenia,AM,ARM,2951776.0
454,07/01/2020,7,1,2020,0,0,Armenia,AM,ARM,2951776.0
455,06/01/2020,6,1,2020,0,0,Armenia,AM,ARM,2951776.0
456,05/01/2020,5,1,2020,0,0,Armenia,AM,ARM,2951776.0
457,04/01/2020,4,1,2020,0,0,Armenia,AM,ARM,2951776.0
458,03/01/2020,3,1,2020,0,0,Armenia,AM,ARM,2951776.0
459,02/01/2020,2,1,2020,0,0,Armenia,AM,ARM,2951776.0
460,01/01/2020,1,1,2020,0,0,Armenia,AM,ARM,2951776.0
461,31/12/2019,31,12,2019,0,0,Armenia,AM,ARM,2951776.0
462,13/04/2020,13,4,2020,0,0,Aruba,AW,ABW,105845.0
463,12/04/2020,12,4,2020,6,0,Aruba,AW,ABW,105845.0
464,11/04/2020,11,4,2020,4,0,Aruba,AW,ABW,105845.0
465,10/04/2020,10,4,2020,5,0,Aruba,AW,ABW,105845.0
466,09/04/2020,9,4,2020,3,0,Aruba,AW,ABW,105845.0
467,08/04/2020,8,4,2020,3,0,Aruba,AW,ABW,105845.0
468,07/04/2020,7,4,2020,7,0,Aruba,AW,ABW,105845.0
469,06/04/2020,6,4,2020,0,0,Aruba,AW,ABW,105845.0
470,05/04/2020,5,4,2020,2,0,Aruba,AW,ABW,105845.0
471,04/04/2020,4,4,2020,2,0,Aruba,AW,ABW,105845.0
472,03/04/2020,3,4,2020,5,0,Aruba,AW,ABW,105845.0
473,02/04/2020,2,4,2020,0,0,Aruba,AW,ABW,105845.0
474,01/04/2020,1,4,2020,5,0,Aruba,AW,ABW,105845.0
475,30/03/2020,30,3,2020,22,0,Aruba,AW,ABW,105845.0
476,29/03/2020,29,3,2020,0,0,Aruba,AW,ABW,105845.0
477,28/03/2020,28,3,2020,0,0,Aruba,AW,ABW,105845.0
478,27/03/2020,27,3,2020,9,0,Aruba,AW,ABW,105845.0
479,26/03/2020,26,3,2020,2,0,Aruba,AW,ABW,105845.0
480,25/03/2020,25,3,2020,5,0,Aruba,AW,ABW,105845.0
481,24/03/2020,24,3,2020,8,0,Aruba,AW,ABW,105845.0
482,20/03/2020,20,3,2020,2,0,Aruba,AW,ABW,105845.0
483,13/03/2020,13,3,2020,2,0,Aruba,AW,ABW,105845.0
484,13/04/2020,13,4,2020,33,4,Australia,AU,AUS,24992369.0
485,12/04/2020,12,4,2020,51,3,Australia,AU,AUS,24992369.0
486,11/04/2020,11,4,2020,86,2,Australia,AU,AUS,24992369.0
487,10/04/2020,10,4,2020,100,2,Australia,AU,AUS,24992369.0
488,09/04/2020,9,4,2020,96,5,Australia,AU,AUS,24992369.0
489,08/04/2020,8,4,2020,112,3,Australia,AU,AUS,24992369.0
490,07/04/2020,7,4,2020,100,6,Australia,AU,AUS,24992369.0
491,06/04/2020,6,4,2020,57,2,Australia,AU,AUS,24992369.0
492,05/04/2020,5,4,2020,139,4,Australia,AU,AUS,24992369.0
493,04/04/2020,4,4,2020,324,7,Australia,AU,AUS,24992369.0
494,03/04/2020,3,4,2020,248,2,Australia,AU,AUS,24992369.0
495,02/04/2020,2,4,2020,269,1,Australia,AU,AUS,24992369.0
496,01/04/2020,1,4,2020,150,1,Australia,AU,AUS,24992369.0
497,31/03/2020,31,3,2020,464,3,Australia,AU,AUS,24992369.0
498,30/03/2020,30,3,2020,284,2,Australia,AU,AUS,24992369.0
499,29/03/2020,29,3,2020,431,1,Australia,AU,AUS,24992369.0
500,28/03/2020,28,3,2020,212,0,Australia,AU,AUS,24992369.0
501,27/03/2020,27,3,2020,367,2,Australia,AU,AUS,24992369.0
502,26/03/2020,26,3,2020,376,3,Australia,AU,AUS,24992369.0
503,25/03/2020,25,3,2020,600,1,Australia,AU,AUS,24992369.0
504,24/03/2020,24,3,2020,114,0,Australia,AU,AUS,24992369.0
505,23/03/2020,23,3,2020,611,0,Australia,AU,AUS,24992369.0
506,22/03/2020,22,3,2020,224,0,Australia,AU,AUS,24992369.0
507,21/03/2020,21,3,2020,165,1,Australia,AU,AUS,24992369.0
508,20/03/2020,20,3,2020,144,0,Australia,AU,AUS,24992369.0
509,19/03/2020,19,3,2020,111,1,Australia,AU,AUS,24992369.0
510,18/03/2020,18,3,2020,79,0,Australia,AU,AUS,24992369.0
511,17/03/2020,17,3,2020,77,0,Australia,AU,AUS,24992369.0
512,16/03/2020,16,3,2020,49,2,Australia,AU,AUS,24992369.0
513,15/03/2020,15,3,2020,52,0,Australia,AU,AUS,24992369.0
514,14/03/2020,14,3,2020,41,0,Australia,AU,AUS,24992369.0
515,13/03/2020,13,3,2020,30,0,Australia,AU,AUS,24992369.0
516,12/03/2020,12,3,2020,14,0,Australia,AU,AUS,24992369.0
517,11/03/2020,11,3,2020,12,0,Australia,AU,AUS,24992369.0
518,10/03/2020,10,3,2020,20,0,Australia,AU,AUS,24992369.0
519,09/03/2020,9,3,2020,6,0,Australia,AU,AUS,24992369.0
520,08/03/2020,8,3,2020,11,1,Australia,AU,AUS,24992369.0
521,07/03/2020,7,3,2020,4,0,Australia,AU,AUS,24992369.0
522,06/03/2020,6,3,2020,7,0,Australia,AU,AUS,24992369.0
523,05/03/2020,5,3,2020,11,1,Australia,AU,AUS,24992369.0
524,04/03/2020,4,3,2020,8,0,Australia,AU,AUS,24992369.0
525,03/03/2020,3,3,2020,4,0,Australia,AU,AUS,24992369.0
526,02/03/2020,2,3,2020,3,0,Australia,AU,AUS,24992369.0
527,01/03/2020,1,3,2020,1,1,Australia,AU,AUS,24992369.0
528,29/02/2020,29,2,2020,2,0,Australia,AU,AUS,24992369.0
529,28/02/2020,28,2,2020,0,0,Australia,AU,AUS,24992369.0
530,27/02/2020,27,2,2020,1,0,Australia,AU,AUS,24992369.0
531,26/02/2020,26,2,2020,0,0,Australia,AU,AUS,24992369.0
532,25/02/2020,25,2,2020,0,0,Australia,AU,AUS,24992369.0
533,24/02/2020,24,2,2020,0,0,Australia,AU,AUS,24992369.0
534,23/02/2020,23,2,2020,1,0,Australia,AU,AUS,24992369.0
535,22/02/2020,22,2,2020,4,0,Australia,AU,AUS,24992369.0
536,21/02/2020,21,2,2020,2,0,Australia,AU,AUS,24992369.0
537,20/02/2020,20,2,2020,0,0,Australia,AU,AUS,24992369.0
538,19/02/2020,19,2,2020,0,0,Australia,AU,AUS,24992369.0
539,18/02/2020,18,2,2020,0,0,Australia,AU,AUS,24992369.0
540,17/02/2020,17,2,2020,0,0,Australia,AU,AUS,24992369.0
541,16/02/2020,16,2,2020,0,0,Australia,AU,AUS,24992369.0
542,15/02/2020,15,2,2020,0,0,Australia,AU,AUS,24992369.0
543,14/02/2020,14,2,2020,1,0,Australia,AU,AUS,24992369.0
544,13/02/2020,13,2,2020,0,0,Australia,AU,AUS,24992369.0
545,12/02/2020,12,2,2020,0,0,Australia,AU,AUS,24992369.0
546,11/02/2020,11,2,2020,0,0,Australia,AU,AUS,24992369.0
547,10/02/2020,10,2,2020,0,0,Australia,AU,AUS,24992369.0
548,09/02/2020,9,2,2020,0,0,Australia,AU,AUS,24992369.0
549,08/02/2020,8,2,2020,0,0,Australia,AU,AUS,24992369.0
550,07/02/2020,7,2,2020,1,0,Australia,AU,AUS,24992369.0
551,06/02/2020,6,2,2020,1,0,Australia,AU,AUS,24992369.0
552,05/02/2020,5,2,2020,1,0,Australia,AU,AUS,24992369.0
553,04/02/2020,4,2,2020,0,0,Australia,AU,AUS,24992369.0
554,03/02/2020,3,2,2020,0,0,Australia,AU,AUS,24992369.0
555,02/02/2020,2,2,2020,2,0,Australia,AU,AUS,24992369.0
556,01/02/2020,1,2,2020,2,0,Australia,AU,AUS,24992369.0
557,31/01/2020,31,1,2020,1,0,Australia,AU,AUS,24992369.0
558,30/01/2020,30,1,2020,2,0,Australia,AU,AUS,24992369.0
559,29/01/2020,29,1,2020,0,0,Australia,AU,AUS,24992369.0
560,28/01/2020,28,1,2020,0,0,Australia,AU,AUS,24992369.0
561,27/01/2020,27,1,2020,0,0,Australia,AU,AUS,24992369.0
562,26/01/2020,26,1,2020,3,0,Australia,AU,AUS,24992369.0
563,25/01/2020,25,1,2020,1,0,Australia,AU,AUS,24992369.0
564,24/01/2020,24,1,2020,0,0,Australia,AU,AUS,24992369.0
565,23/01/2020,23,1,2020,0,0,Australia,AU,AUS,24992369.0
566,22/01/2020,22,1,2020,0,0,Australia,AU,AUS,24992369.0
567,21/01/2020,21,1,2020,0,0,Australia,AU,AUS,24992369.0
568,20/01/2020,20,1,2020,0,0,Australia,AU,AUS,24992369.0
569,19/01/2020,19,1,2020,0,0,Australia,AU,AUS,24992369.0
570,18/01/2020,18,1,2020,0,0,Australia,AU,AUS,24992369.0
571,17/01/2020,17,1,2020,0,0,Australia,AU,AUS,24992369.0
572,16/01/2020,16,1,2020,0,0,Australia,AU,AUS,24992369.0
573,15/01/2020,15,1,2020,0,0,Australia,AU,AUS,24992369.0
574,14/01/2020,14,1,2020,0,0,Australia,AU,AUS,24992369.0
575,13/01/2020,13,1,2020,0,0,Australia,AU,AUS,24992369.0
576,12/01/2020,12,1,2020,0,0,Australia,AU,AUS,24992369.0
577,11/01/2020,11,1,2020,0,0,Australia,AU,AUS,24992369.0
578,10/01/2020,10,1,2020,0,0,Australia,AU,AUS,24992369.0
579,09/01/2020,9,1,2020,0,0,Australia,AU,AUS,24992369.0
580,08/01/2020,8,1,2020,0,0,Australia,AU,AUS,24992369.0
581,07/01/2020,7,1,2020,0,0,Australia,AU,AUS,24992369.0
582,06/01/2020,6,1,2020,0,0,Australia,AU,AUS,24992369.0
583,05/01/2020,5,1,2020,0,0,Australia,AU,AUS,24992369.0
584,04/01/2020,4,1,2020,0,0,Australia,AU,AUS,24992369.0
585,03/01/2020,3,1,2020,0,0,Australia,AU,AUS,24992369.0
586,02/01/2020,2,1,2020,0,0,Australia,AU,AUS,24992369.0
587,01/01/2020,1,1,2020,0,0,Australia,AU,AUS,24992369.0
588,31/12/2019,31,12,2019,0,0,Australia,AU,AUS,24992369.0
589,13/04/2020,13,4,2020,130,13,Austria,AT,AUT,8847037.0
590,12/04/2020,12,4,2020,247,18,Austria,AT,AUT,8847037.0
591,11/04/2020,11,4,2020,312,24,Austria,AT,AUT,8847037.0
592,10/04/2020,10,4,2020,279,22,Austria,AT,AUT,8847037.0
593,09/04/2020,9,4,2020,329,30,Austria,AT,AUT,8847037.0
594,08/04/2020,8,4,2020,343,23,Austria,AT,AUT,8847037.0
595,07/04/2020,7,4,2020,314,16,Austria,AT,AUT,8847037.0
596,06/04/2020,6,4,2020,217,18,Austria,AT,AUT,8847037.0
597,05/04/2020,5,4,2020,241,18,Austria,AT,AUT,8847037.0
598,04/04/2020,4,4,2020,396,10,Austria,AT,AUT,8847037.0
599,03/04/2020,3,4,2020,418,12,Austria,AT,AUT,8847037.0
600,02/04/2020,2,4,2020,529,18,Austria,AT,AUT,8847037.0
601,01/04/2020,1,4,2020,564,20,Austria,AT,AUT,8847037.0
602,31/03/2020,31,3,2020,805,22,Austria,AT,AUT,8847037.0
603,30/03/2020,30,3,2020,522,18,Austria,AT,AUT,8847037.0
604,29/03/2020,29,3,2020,594,0,Austria,AT,AUT,8847037.0
605,28/03/2020,28,3,2020,668,16,Austria,AT,AUT,8847037.0
606,27/03/2020,27,3,2020,1141,18,Austria,AT,AUT,8847037.0
607,26/03/2020,26,3,2020,606,4,Austria,AT,AUT,8847037.0
608,25/03/2020,25,3,2020,796,5,Austria,AT,AUT,8847037.0
609,24/03/2020,24,3,2020,855,9,Austria,AT,AUT,8847037.0
610,23/03/2020,23,3,2020,607,8,Austria,AT,AUT,8847037.0
611,22/03/2020,22,3,2020,375,2,Austria,AT,AUT,8847037.0
612,21/03/2020,21,3,2020,453,0,Austria,AT,AUT,8847037.0
613,20/03/2020,20,3,2020,550,2,Austria,AT,AUT,8847037.0
614,19/03/2020,19,3,2020,314,1,Austria,AT,AUT,8847037.0
615,18/03/2020,18,3,2020,316,0,Austria,AT,AUT,8847037.0
616,17/03/2020,17,3,2020,156,2,Austria,AT,AUT,8847037.0
617,16/03/2020,16,3,2020,205,0,Austria,AT,AUT,8847037.0
618,15/03/2020,15,3,2020,151,0,Austria,AT,AUT,8847037.0
619,14/03/2020,14,3,2020,143,0,Austria,AT,AUT,8847037.0
620,13/03/2020,13,3,2020,115,1,Austria,AT,AUT,8847037.0
621,12/03/2020,12,3,2020,64,0,Austria,AT,AUT,8847037.0
622,11/03/2020,11,3,2020,51,0,Austria,AT,AUT,8847037.0
623,10/03/2020,10,3,2020,29,0,Austria,AT,AUT,8847037.0
624,09/03/2020,9,3,2020,3,0,Austria,AT,AUT,8847037.0
625,08/03/2020,8,3,2020,25,0,Austria,AT,AUT,8847037.0
626,07/03/2020,7,3,2020,33,0,Austria,AT,AUT,8847037.0
627,06/03/2020,6,3,2020,12,0,Austria,AT,AUT,8847037.0
628,05/03/2020,5,3,2020,5,0,Austria,AT,AUT,8847037.0
629,04/03/2020,4,3,2020,6,0,Austria,AT,AUT,8847037.0
630,03/03/2020,3,3,2020,4,0,Austria,AT,AUT,8847037.0
631,02/03/2020,2,3,2020,4,0,Austria,AT,AUT,8847037.0
632,01/03/2020,1,3,2020,3,0,Austria,AT,AUT,8847037.0
633,29/02/2020,29,2,2020,2,0,Austria,AT,AUT,8847037.0
634,28/02/2020,28,2,2020,3,0,Austria,AT,AUT,8847037.0
635,27/02/2020,27,2,2020,0,0,Austria,AT,AUT,8847037.0
636,26/02/2020,26,2,2020,2,0,Austria,AT,AUT,8847037.0
637,25/02/2020,25,2,2020,0,0,Austria,AT,AUT,8847037.0
638,24/02/2020,24,2,2020,0,0,Austria,AT,AUT,8847037.0
639,23/02/2020,23,2,2020,0,0,Austria,AT,AUT,8847037.0
640,22/02/2020,22,2,2020,0,0,Austria,AT,AUT,8847037.0
641,21/02/2020,21,2,2020,0,0,Austria,AT,AUT,8847037.0
642,20/02/2020,20,2,2020,0,0,Austria,AT,AUT,8847037.0
643,19/02/2020,19,2,2020,0,0,Austria,AT,AUT,8847037.0
644,18/02/2020,18,2,2020,0,0,Austria,AT,AUT,8847037.0
645,17/02/2020,17,2,2020,0,0,Austria,AT,AUT,8847037.0
646,16/02/2020,16,2,2020,0,0,Austria,AT,AUT,8847037.0
647,15/02/2020,15,2,2020,0,0,Austria,AT,AUT,8847037.0
648,14/02/2020,14,2,2020,0,0,Austria,AT,AUT,8847037.0
649,13/02/2020,13,2,2020,0,0,Austria,AT,AUT,8847037.0
650,12/02/2020,12,2,2020,0,0,Austria,AT,AUT,8847037.0
651,11/02/2020,11,2,2020,0,0,Austria,AT,AUT,8847037.0
652,10/02/2020,10,2,2020,0,0,Austria,AT,AUT,8847037.0
653,09/02/2020,9,2,2020,0,0,Austria,AT,AUT,8847037.0
654,08/02/2020,8,2,2020,0,0,Austria,AT,AUT,8847037.0
655,07/02/2020,7,2,2020,0,0,Austria,AT,AUT,8847037.0
656,06/02/2020,6,2,2020,0,0,Austria,AT,AUT,8847037.0
657,05/02/2020,5,2,2020,0,0,Austria,AT,AUT,8847037.0
658,04/02/2020,4,2,2020,0,0,Austria,AT,AUT,8847037.0
659,03/02/2020,3,2,2020,0,0,Austria,AT,AUT,8847037.0
660,02/02/2020,2,2,2020,0,0,Austria,AT,AUT,8847037.0
661,01/02/2020,1,2,2020,0,0,Austria,AT,AUT,8847037.0
662,31/01/2020,31,1,2020,0,0,Austria,AT,AUT,8847037.0
663,30/01/2020,30,1,2020,0,0,Austria,AT,AUT,8847037.0
664,29/01/2020,29,1,2020,0,0,Austria,AT,AUT,8847037.0
665,28/01/2020,28,1,2020,0,0,Austria,AT,AUT,8847037.0
666,27/01/2020,27,1,2020,0,0,Austria,AT,AUT,8847037.0
667,26/01/2020,26,1,2020,0,0,Austria,AT,AUT,8847037.0
668,25/01/2020,25,1,2020,0,0,Austria,AT,AUT,8847037.0
669,24/01/2020,24,1,2020,0,0,Austria,AT,AUT,8847037.0
670,23/01/2020,23,1,2020,0,0,Austria,AT,AUT,8847037.0
671,22/01/2020,22,1,2020,0,0,Austria,AT,AUT,8847037.0
672,21/01/2020,21,1,2020,0,0,Austria,AT,AUT,8847037.0
673,20/01/2020,20,1,2020,0,0,Austria,AT,AUT,8847037.0
674,19/01/2020,19,1,2020,0,0,Austria,AT,AUT,8847037.0
675,18/01/2020,18,1,2020,0,0,Austria,AT,AUT,8847037.0
676,17/01/2020,17,1,2020,0,0,Austria,AT,AUT,8847037.0
677,16/01/2020,16,1,2020,0,0,Austria,AT,AUT,8847037.0
678,15/01/2020,15,1,2020,0,0,Austria,AT,AUT,8847037.0
679,14/01/2020,14,1,2020,0,0,Austria,AT,AUT,8847037.0
680,13/01/2020,13,1,2020,0,0,Austria,AT,AUT,8847037.0
681,12/01/2020,12,1,2020,0,0,Austria,AT,AUT,8847037.0
682,11/01/2020,11,1,2020,0,0,Austria,AT,AUT,8847037.0
683,10/01/2020,10,1,2020,0,0,Austria,AT,AUT,8847037.0
684,09/01/2020,9,1,2020,0,0,Austria,AT,AUT,8847037.0
685,08/01/2020,8,1,2020,0,0,Austria,AT,AUT,8847037.0
686,07/01/2020,7,1,2020,0,0,Austria,AT,AUT,8847037.0
687,06/01/2020,6,1,2020,0,0,Austria,AT,AUT,8847037.0
688,05/01/2020,5,1,2020,0,0,Austria,AT,AUT,8847037.0
689,04/01/2020,4,1,2020,0,0,Austria,AT,AUT,8847037.0
690,03/01/2020,3,1,2020,0,0,Austria,AT,AUT,8847037.0
691,02/01/2020,2,1,2020,0,0,Austria,AT,AUT,8847037.0
692,01/01/2020,1,1,2020,0,0,Austria,AT,AUT,8847037.0
693,31/12/2019,31,12,2019,0,0,Austria,AT,AUT,8847037.0
694,13/04/2020,13,4,2020,40,0,Azerbaijan,AZ,AZE,9942334.0
695,12/04/2020,12,4,2020,67,1,Azerbaijan,AZ,AZE,9942334.0
696,11/04/2020,11,4,2020,65,1,Azerbaijan,AZ,AZE,9942334.0
697,10/04/2020,10,4,2020,104,1,Azerbaijan,AZ,AZE,9942334.0
698,09/04/2020,9,4,2020,105,0,Azerbaijan,AZ,AZE,9942334.0
699,08/04/2020,8,4,2020,76,1,Azerbaijan,AZ,AZE,9942334.0
700,07/04/2020,7,4,2020,57,0,Azerbaijan,AZ,AZE,9942334.0
701,06/04/2020,6,4,2020,63,2,Azerbaijan,AZ,AZE,9942334.0
702,05/04/2020,5,4,2020,78,0,Azerbaijan,AZ,AZE,9942334.0
703,04/04/2020,4,4,2020,43,0,Azerbaijan,AZ,AZE,9942334.0
704,03/04/2020,3,4,2020,41,0,Azerbaijan,AZ,AZE,9942334.0
705,02/04/2020,2,4,2020,61,0,Azerbaijan,AZ,AZE,9942334.0
706,01/04/2020,1,4,2020,25,1,Azerbaijan,AZ,AZE,9942334.0
707,31/03/2020,31,3,2020,64,0,Azerbaijan,AZ,AZE,9942334.0
708,30/03/2020,30,3,2020,27,0,Azerbaijan,AZ,AZE,9942334.0
709,29/03/2020,29,3,2020,17,1,Azerbaijan,AZ,AZE,9942334.0
710,28/03/2020,28,3,2020,43,0,Azerbaijan,AZ,AZE,9942334.0
711,27/03/2020,27,3,2020,29,1,Azerbaijan,AZ,AZE,9942334.0
712,26/03/2020,26,3,2020,6,1,Azerbaijan,AZ,AZE,9942334.0
713,25/03/2020,25,3,2020,15,0,Azerbaijan,AZ,AZE,9942334.0
714,24/03/2020,24,3,2020,7,0,Azerbaijan,AZ,AZE,9942334.0
715,23/03/2020,23,3,2020,12,0,Azerbaijan,AZ,AZE,9942334.0
716,22/03/2020,22,3,2020,9,0,Azerbaijan,AZ,AZE,9942334.0
717,21/03/2020,21,3,2020,0,1,Azerbaijan,AZ,AZE,9942334.0
718,20/03/2020,20,3,2020,10,0,Azerbaijan,AZ,AZE,9942334.0
719,19/03/2020,19,3,2020,6,0,Azerbaijan,AZ,AZE,9942334.0
720,18/03/2020,18,3,2020,9,0,Azerbaijan,AZ,AZE,9942334.0
721,17/03/2020,17,3,2020,0,0,Azerbaijan,AZ,AZE,9942334.0
722,16/03/2020,16,3,2020,0,0,Azerbaijan,AZ,AZE,9942334.0
723,15/03/2020,15,3,2020,6,0,Azerbaijan,AZ,AZE,9942334.0
724,13/03/2020,13,3,2020,0,0,Azerbaijan,AZ,AZE,9942334.0
725,12/03/2020,12,3,2020,2,0,Azerbaijan,AZ,AZE,9942334.0
726,11/03/2020,11,3,2020,2,0,Azerbaijan,AZ,AZE,9942334.0
727,07/03/2020,7,3,2020,3,0,Azerbaijan,AZ,AZE,9942334.0
728,06/03/2020,6,3,2020,3,0,Azerbaijan,AZ,AZE,9942334.0
729,02/03/2020,2,3,2020,2,0,Azerbaijan,AZ,AZE,9942334.0
